teryt;xteryt;gmina;typ;coord;onum;oname;komitet;nrk;nz;im;plec;partia;xcoord
121604;2;Pleśna;gw;49.915281,20.90585;15;Tarnów;PSL;3;SORYS;Stanisław Andrzej;Mężczyzna;PSL;49.916236 20.904965
120105;2;Łapanów;gw;49.862199,20.3052745;15;Tarnów;PSL;4;DROŻDŻAK;Ryszard;Mężczyzna;PSL;49.864130 20.305859
121404;2;Pałecznica;gw;50.2768095,20.307587;15;Tarnów;PSL;5;GAWEŁ;Marcin Stanisław;Mężczyzna;PSL;50.274367 20.308652
141901;2;Bielsk;gw;52.661641,19.8090255;16;Płock;PSL;1;ZGORZELSKI;Piotr;Mężczyzna;PSL;52.663831 19.811864
142801;1;Sochaczew;gm;52.2362685,20.244553;16;Płock;PSL;2;ORLIŃSKI;Mirosław Adam;Mężczyzna;PSL;52.234409 20.243271
141308;2;Szydłowo;gw;53.083594,20.493395;16;Płock;PSL;3;WOJNAROWSKI;Konrad;Mężczyzna;PSL;53.088077 20.495321
142202;3;Chorzele;gmw;53.272637,20.9388005;16;Płock;PSL;4;SZCZEPANKOWSKI;Zenon;Mężczyzna;PSL;53.274496 20.939284
140404;3;Sanniki;gmw;52.331658,19.86519;16;Płock;PSL;5;WRÓBLEWSKA;Maria Bożena;Kobieta;PSL;52.334936 19.867613
140605;3;Grójec;gmw;51.8782145,20.889154;17;Radom;PSL;1;MALISZEWSKI;Mirosław Wojciech;Mężczyzna;PSL;51.873835 20.885981
146510;1;Mst Warszawa (a);mm;52.233002,21.0614195;17;Radom;PSL;2;GRABOWSKI;Dariusz Maciej;Mężczyzna;członek partii politycznej: Polska Nas Potrzebuje;52.201459 21.088242
143605;3;Zwoleń;gmw;51.344773,21.5760595;17;Radom;PSL;3;JAWORSKA;Bogusława Janina;Kobieta;PSL;51.346974 21.574850
146301;1;Radom (a);mm;51.417238,21.156178;17;Radom;PSL;4;DUSZYK;Adam Benon;Mężczyzna;PSL;51.408517 21.149734
142306;3;Przysucha;gmw;51.336661,20.631502;17;Radom;PSL;5;FIDOS;Robert Sylwester;Mężczyzna;PSL;51.341592 20.630576
142906;2;Repki;gw;52.3766015,22.435347;18;Siedlce;PSL;1;SAWICKI;Marek Wacław;Mężczyzna;PSL;52.372969 22.433121
142611;2;Wiśniew;gw;52.0608235,22.2913065;18;Siedlce;PSL;2;BORKOWSKI;Krzysztof Wawrzyniec;Mężczyzna;PSL;52.061146 22.293448
142404;3;Pułtusk;gmw;52.7267505,21.0841065;18;Siedlce;PSL;3;JÓŹWIAK;Beata;Kobieta;PSL;52.730554 21.083904
141610;2;Wąsewo;gw;52.844201,21.6974055;18;Siedlce;PSL;4;KOWALCZYK;Rafał Józef;Mężczyzna;PSL;52.844054 21.699394
142608;2;Siedlce;gw;52.17198,22.2885555;18;Siedlce;PSL;5;STOPA;Dariusz Zbigniew;Mężczyzna;PSL;52.174787 22.287119
143405;2;Dąbrówka;gw;52.4895085,21.271191;19;Warszawa;PSL;1;BARTOSZEWSKI;Władysław Teofil;Mężczyzna;BEZP;52.489996 21.270250
146514;1;Mst Warszawa (a);mm;52.233002,21.0614195;19;Warszawa;PSL;2;OJER;Anna Małgorzata;Kobieta;BEZP;52.224473 21.075916
146510;1;Mst Warszawa (a);mm;52.233002,21.0614195;19;Warszawa;PSL;3;STANISZKIS;Joanna Maria;Kobieta;BEZP;52.267166 21.031588
146503;1;Mst Warszawa (a);mm;52.233002,21.0614195;19;Warszawa;PSL;4;STELMAŃSKA;Izabela;Kobieta;PSL;52.209481 21.070632
141802;3;Konstancin-Jeziorna;gmw;52.0888415,21.130226;19;Warszawa;PSL;5;HELWING;Stanisław Piotr;Mężczyzna;BEZP;52.083597 21.127420
146301;1;Radom (a);mm;51.417238,21.156178;20;Warszawa;PSL;1;MORDAK;Robert Dariusz;Mężczyzna;BEZP;51.429124 21.143973
141701;1;Józefów;gm;52.128571,21.220059;20;Warszawa;PSL;2;ŻELAZOWSKA;Bożena Jadwiga;Kobieta;PSL;52.128131 21.219433
146505;1;Mst Warszawa (a);mm;52.233002,21.0614195;20;Warszawa;PSL;3;STEFANIAK;Jakub Łukasz;Mężczyzna;PSL;52.216811 21.058193
146505;1;Mst Warszawa (a);mm;52.233002,21.0614195;20;Warszawa;PSL;4;PETELICKA;Agnieszka Beata;Kobieta;BEZP;52.182692 21.058927
142102;1;Pruszków;gm;52.172013,20.799013;20;Warszawa;PSL;5;ŚWIERCZ;Artur Mateusz;Mężczyzna;BEZP;52.172854 20.805374
160104;3;Lewin Brzeski;gmw;50.753502,17.638326;21;Opole;PSL;1;KUKIZ;Paweł Piotr;Mężczyzna;BEZP;50.755420 17.640626
160402;3;Kluczbork;gmw;50.9772075,18.2210235;21;Opole;PSL;2;RAKOCZY;Stanisław;Mężczyzna;PSL;50.978616 18.224300
160101;1;Brzeg;gm;50.858962,17.462856;21;Opole;PSL;3;GRABOWSKI;Paweł;Mężczyzna;BEZP;50.858929 17.464247
160705;3;Nysa;gmw;50.45734,17.3496275;21;Opole;PSL;4;KONOPKA;Antoni Jacek;Mężczyzna;PSL;50.453053 17.346669
160402;3;Kluczbork;gmw;50.9772075,18.2210235;21;Opole;PSL;5;POŚPIECH;Piotr;Mężczyzna;PSL;50.981496 18.216383
180408;2;Radymno (c);gw;49.946607,22.9517835;22;Krosno;PSL;1;KASPRZAK;Mieczysław;Mężczyzna;PSL;49.946572 22.948910
180707;2;Miejsce Piastowe;gw;49.631596,21.7859265;22;Krosno;PSL;2;MERCIK;Aleksander;Mężczyzna;BEZP;49.635766 21.787148
180902;3;Cieszanów;gmw;50.2694975,23.1558755;22;Krosno;PSL;3;ZADWORNY;Zdzisław;Mężczyzna;PSL;50.266390 23.159438
181302;2;Dubiecko;gw;49.8117005,22.3826835;22;Krosno;PSL;4;DACHNOWICZ;Małgorzata Krystyna;Kobieta;BEZP;49.812142 22.384044
181307;2;Orły;gw;49.879834,22.804027;22;Krosno;PSL;5;HOŁYSZKO;Janusz Marek;Mężczyzna;PSL;49.879327 22.802571
146506;1;Mst Warszawa (a);mm;52.233002,21.0614195;23;Rzeszów;PSL;1;TYSZKA;Stanisław;Mężczyzna;BEZP;52.236773 21.040656
181109;2;Tuszów Narodowy;gw;50.370755,21.520392;23;Rzeszów;PSL;2;TARAPATA;Jan Władysław;Mężczyzna;BEZP;50.371216 21.519888
180307;2;Żyraków;gw;50.108284,21.3890985;23;Rzeszów;PSL;3;LADA;Wiesław Andrzej;Mężczyzna;PSL;50.110612 21.390740
186301;1;Rzeszów (a);mm;50.0058865,21.976327;23;Rzeszów;PSL;4;MICAŁ;Zbigniew;Mężczyzna;PSL;49.995453 21.968906
182002;2;Gorzyce;gw;50.668672,21.8281515;23;Rzeszów;PSL;5;BARTOSZEK;Paweł;Mężczyzna;PSL;50.664168 21.826712
201405;2;Zambrów;gw;52.993807,22.193136;24;Białystok;PSL;1;KRAJEWSKI;Stefan;Mężczyzna;PSL;52.993815 22.192126
201103;2;Korycin;gw;53.429015,23.131038;24;Białystok;PSL;2;LECH;Mirosław;Mężczyzna;BEZP;53.428273 23.130015
200401;1;Grajewo;gm;53.6401835,22.450929;24;Białystok;PSL;3;GROCHOWSKI;Wojciech;Mężczyzna;PSL;53.640523 22.449889
201302;3;Ciechanowiec;gmw;52.662454,22.563676;24;Białystok;PSL;4;LESZCZYŃSKI;Jerzy;Mężczyzna;BEZP;52.660989 22.559499
206301;1;Suwałki;mm;54.102717,22.9292145;24;Białystok;PSL;5;CIEŚLUKOWSKI;Cezary;Mężczyzna;PSL;54.099351 22.928408
220408;2;Trąbki Wielkie;gw;54.16247,18.4986765;25;Gdańsk;PSL;1;KOBYLARZ;Andrzej Sławomir;Mężczyzna;BEZP;54.155028 18.497921
221313;2;Zblewo;gw;53.9447395,18.338918;25;Gdańsk;PSL;2;TRAWICKI;Krzysztof Gabriel;Mężczyzna;PSL;53.942122 18.335629
221004;2;Stegna;gw;54.293158,19.0729755;25;Gdańsk;PSL;3;PAWŁOWSKA;Maria Urszula;Kobieta;PSL;54.294401 19.075965
221401;1;Tczew;gm;54.0907165,18.7816105;25;Gdańsk;PSL;4;KUCHAREK;Adam Antoni;Mężczyzna;BEZP;54.094979 18.777823
220408;2;Trąbki Wielkie;gw;54.16247,18.4986765;25;Gdańsk;PSL;5;KACZYŃSKI;Leszek Józef;Mężczyzna;BEZP;54.163384 18.498663
226201;1;Gdynia (ab);mm;54.503614,18.463552;26;Słupsk;PSL;1;BIERNACKI;Marek;Mężczyzna;BEZP;54.512940 18.469618
141804;3;Piaseczno;gmw;52.049303,20.999221;26;Słupsk;PSL;2;TOCZEK;Marek Jerzy;Mężczyzna;członek partii politycznej: Polska Nas Potrzebuje;52.047213 20.998085
221501;1;Reda;gm;54.6210065,18.334663;26;Słupsk;PSL;3;SZATKOWSKI;Radosław Jan;Mężczyzna;PSL;54.626461 18.339720
226301;1;Słupsk;mm;54.4605945,17.0281465;26;Słupsk;PSL;4;ELZANOWSKI;Czesław Andrzej;Mężczyzna;PSL;54.458327 17.021457
221107;2;Puck;gw;54.715215,18.319404;26;Słupsk;PSL;5;TKACZYK;Jerzy Andrzej;Mężczyzna;PSL;54.716065 18.318487
246101;1;Bielsko-Biała;mm;49.812118,19.038784;27;Bielsko-Biała;PSL;1;SZEMLA;Mirosław Stanisław;Mężczyzna;PSL;49.819250 19.045964
241703;2;Gilowice;gw;49.712609,19.3013115;27;Bielsko-Biała;PSL;2;ORMANIEC;Marian Albin;Mężczyzna;PSL;49.715577 19.298739
240309;2;Istebna;gw;49.560953,18.909301;27;Bielsko-Biała;PSL;3;KIEREŚ;Małgorzata;Kobieta;BEZP;49.563543 18.907501
240204;3;Czechowice-Dziedzice;gmw;49.904072,18.961698;27;Bielsko-Biała;PSL;4;OGIEGŁO;Alicja;Kobieta;BEZP;49.898909 18.958905
240305;2;Chybie;gw;49.887711,18.8317125;27;Bielsko-Biała;PSL;5;MAJOR;Przemysław;Mężczyzna;BEZP;49.892719 18.829883
240609;2;Wręczyca Wielka;gw;50.835322,18.89885;28;Częstochowa;PSL;1;KIEPURA;Henryk;Mężczyzna;PSL;50.831701 18.895839
240411;2;Mykanów;gw;50.93271,19.1806715;28;Częstochowa;PSL;2;SMELA;Krzysztof;Mężczyzna;PSL;50.934103 19.178341
246401;1;Częstochowa;mm;50.8096365,19.122219;28;Częstochowa;PSL;3;GMITRUK;Stanisław;Mężczyzna;PSL;50.794101 19.118570
246401;1;Częstochowa;mm;50.8096365,19.122219;28;Częstochowa;PSL;4;DOBRZYNIEWICZ;Bartłomiej Przemysław;Mężczyzna;BEZP;50.822197 19.125394
240416;2;Starcza;gw;50.663154,19.049036;28;Częstochowa;PSL;5;KUBAT;Andrzej;Mężczyzna;PSL;50.660033 19.049845
241304;1;Tarnowskie Góry;gm;50.4655775,18.842068;29;Katowice;PSL;1;PILOT;Andrzej Antoni;Mężczyzna;PSL;50.464711 18.834798
240503;2;Gierałtowice;gw;50.233025,18.7488625;29;Katowice;PSL;2;KARWOT;Anna Zofia;Kobieta;BEZP;50.230935 18.746721
241308;2;Tworóg;gw;50.5293325,18.7313695;29;Katowice;PSL;3;KOCUJ;Wojciech Antoni;Mężczyzna;BEZP;50.527954 18.729521
246201;1;Bytom;mm;50.3650315,18.8763025;29;Katowice;PSL;4;ŚWITAŁA;Mirosława Janina;Kobieta;BEZP;50.368043 18.874112
246201;1;Bytom;mm;50.3650315,18.8763025;29;Katowice;PSL;5;WILK;Zygmunt;Mężczyzna;PSL;50.358589 18.882682
247901;1;Żory;mm;50.038777,18.688386;30;Bielsko-Biała;PSL;1;PILISZEK;Grzegorz Kazimierz;Mężczyzna;BEZP;50.044725 18.693506
247301;1;Rybnik;mm;50.1105395,18.549262;30;Bielsko-Biała;PSL;2;HULIM;Wiesława Joanna;Kobieta;BEZP;50.121451 18.543000
241506;2;Gorzyce;gw;49.970895,18.380407;30;Bielsko-Biała;PSL;3;MYŚLIWIEC;Bogdan Czesław;Mężczyzna;BEZP;49.966535 18.381121
241105;3;Kuźnia Raciborska;gmw;50.2065845,18.369223;30;Bielsko-Biała;PSL;4;MACHNIK;Sylwia;Kobieta;PSL;50.204619 18.371605
241104;2;Krzyżanowice;gw;49.98392,18.262899;30;Bielsko-Biała;PSL;5;SMYCZEK;Adam Sebastian;Mężczyzna;BEZP;49.984612 18.261430
246301;1;Chorzów;mm;50.288457,18.9628335;31;Katowice;PSL;1;JELONEK;Aleksandra Elżbieta;Kobieta;członek partii politycznej: Ślonzoki Razem;50.295971 18.965299
246901;1;Katowice (a);mm;50.214288,19.008149;31;Katowice;PSL;2;MILAS;Jolanta Elżbieta;Kobieta;BEZP;50.214925 18.994718
247001;1;Mysłowice;mm;50.209618,19.1546025;31;Katowice;PSL;3;PASTUSZKA;Bernard Rudolf;Mężczyzna;BEZP;50.208844 19.157742
247701;1;Tychy;mm;50.1265,19.0085685;31;Katowice;PSL;4;KROWIAK;Andrzej;Mężczyzna;członek partii politycznej: Unia Europejskich Demokratów;50.118589 19.007808
246301;1;Chorzów;mm;50.288457,18.9628335;31;Katowice;PSL;5;KRZYSIŃSKI;Kamil Krzysztof;Mężczyzna;członek partii politycznej: Ślonzoki Razem;50.280618 18.961926
247501;1;Sosnowiec;mm;50.271233,19.194618;32;Katowice;PSL;1;CHROBAK;Barbara Stanisława;Kobieta;BEZP;50.263694 19.187645
246501;1;Dąbrowa Górnicza;mm;50.369804,19.3216805;32;Katowice;PSL;2;MARKOWSKI;Krzysztof;Mężczyzna;BEZP;50.379815 19.317666
246801;1;Jaworzno;mm;50.189359,19.3014005;32;Katowice;PSL;3;CIOŁCZYK;Janusz Kazimierz;Mężczyzna;PSL;50.182532 19.307543
241602;1;Zawiercie;gm;50.5057285,19.4702655;32;Katowice;PSL;4;PEROŃ;Krzysztof Edward;Mężczyzna;BEZP;50.507399 19.467427
247501;1;Sosnowiec;mm;50.271233,19.194618;32;Katowice;PSL;5;BOSAK;Jan;Mężczyzna;BEZP;50.273803 19.186227
146513;1;Mst Warszawa (a);mm;52.233002,21.0614195;33;Kielce;PSL;1;SIEKIERSKI;Czesław Adam;Mężczyzna;PSL;52.234397 21.081501
146518;1;Mst Warszawa (a);mm;52.233002,21.0614195;33;Kielce;PSL;2;APEL;Piotr Daniel;Mężczyzna;BEZP;52.249821 21.021419
260604;3;Opatów;gmw;50.792116,21.415077;33;Kielce;PSL;3;KOTOWSKI;Kazimierz Jerzy;Mężczyzna;PSL;50.794647 21.416118
260905;2;Łoniów;gw;50.56766,21.5197555;33;Kielce;PSL;4;SWAJDA;Andrzej;Mężczyzna;BEZP;50.568517 21.517713
266101;1;Kielce (a);mm;50.85419,20.615443;33;Kielce;PSL;5;GAŁUSZKA;Grzegorz Andrzej;Mężczyzna;PSL;50.850343 20.608130
281202;2;Biskupiec;gw;53.4772145,19.3433595;34;Elbląg;PSL;1;ZIEJEWSKI;Zbigniew;Mężczyzna;PSL;53.472361 19.342385
280703;2;Iława;gw;53.637493,19.580732;34;Elbląg;PSL;2;ŻUCHOWSKI;Piotr;Mężczyzna;PSL;53.636251 19.583842
280302;2;Działdowo;gw;53.2888035,20.151917;34;Elbląg;PSL;3;FREJNIK;Dariusz;Mężczyzna;BEZP;53.288349 20.149772
286101;1;Elbląg (b);mm;54.1988105,19.434411;34;Elbląg;PSL;4;PIETRULEWICZ;Edward Mieczysław;Mężczyzna;BEZP;54.200624 19.446716
280202;2;Braniewo (c);gw;54.3726675,19.881581;34;Elbląg;PSL;5;SZAKIEWICZ;Paweł;Mężczyzna;PSL;54.373385 19.877245
281402;3;Biskupiec;gmw;53.8597005,20.9677405;35;Olsztyn;PSL;1;PASŁAWSKA;Urszula Stefania;Kobieta;PSL;53.861465 20.970132
286201;1;Olsztyn;mm;53.776555,20.4665675;35;Olsztyn;PSL;2;FALKOWSKI;Henryk Tadeusz;Mężczyzna;BEZP;53.780089 20.455779
280801;1;Kętrzyn;gm;54.082319,21.375072;35;Olsztyn;PSL;3;HEĆMAN;Krzysztof Wiesław;Mężczyzna;PSL;54.083260 21.374626
280610;2;Wydminy;gw;53.969047,22.04161;35;Olsztyn;PSL;4;KRÓL;Radosław;Mężczyzna;PSL;53.968489 22.041953
281702;2;Dźwierzuty;gw;53.706471,21.0053615;35;Olsztyn;PSL;5;JASKULSKA;Sylwia Monika;Kobieta;PSL;53.708306 21.006405
301807;3;Ostrzeszów;gmw;51.42416,17.882911;36;Kalisz;PSL;1;GRZYB;Andrzej Marian;Mężczyzna;PSL;51.421798 17.885500
301704;2;Ostrów Wielkopolski;gw;51.6938845,17.7404115;36;Kalisz;PSL;2;WALKOWSKI;Piotr;Mężczyzna;PSL;51.691203 17.739743
301104;3;Krzywiń;gmw;51.9933565,16.861421;36;Kalisz;PSL;3;KOBUS;Bartosz Marek;Mężczyzna;BEZP;51.991120 16.865171
302005;2;Gołuchów;gw;51.8340545,17.934937;36;Kalisz;PSL;4;GÓRALCZYK;Agnieszka Magdalena;Kobieta;PSL;51.835258 17.934521
301204;3;Krotoszyn;gmw;51.7152015,17.5165;36;Kalisz;PSL;5;MARSZAŁEK;Franciszek;Mężczyzna;PSL;51.709766 17.519665
306401;1;Poznań (a);mm;52.4006265,16.90154;37;Konin;PSL;1;TOMCZAK;Jacek Jerzy;Mężczyzna;BEZP;52.418343 16.884887
302704;2;Kawęczyn;gw;51.897629,18.5039135;37;Konin;PSL;2;MAJDA;Anna;Kobieta;BEZP;51.898975 18.504420
302504;3;Środa Wielkopolska;gmw;52.240268,17.2922945;37;Konin;PSL;3;KAŹMIERCZAK;Mirosława Katarzyna;Kobieta;PSL;52.245381 17.288804
301012;3;Ślesin;gmw;52.3646505,18.3341785;37;Konin;PSL;4;KOCAJ;Władysław;Mężczyzna;PSL;52.362755 18.335606
300902;2;Babiak;gw;52.3487685,18.711045;37;Konin;PSL;5;TOMICKI;Marek Stanisław;Mężczyzna;PSL;52.345456 18.712917
301601;3;Oborniki;gmw;52.647982,16.773544;38;Piła;PSL;1;PASZYK;Krzysztof Michał;Mężczyzna;PSL;52.648876 16.778167
301901;1;Piła;gm;53.134976,16.7601705;38;Piła;PSL;2;PARDA;Błażej Łukasz;Mężczyzna;BEZP;53.127927 16.760308
300207;3;Trzcianka;gmw;53.0334205,16.48053;38;Piła;PSL;3;TETERUS;Tadeusz Krzysztof;Mężczyzna;PSL;53.030680 16.475802
303108;2;Złotów;gw;53.37441,17.065866;38;Piła;PSL;4;MACIEJEWSKI;Jarosław Zygmunt;Mężczyzna;PSL;53.375959 17.064976
302802;2;Damasławek;gw;52.843983,17.4368935;38;Piła;PSL;5;KRANC;Tomasz Bronisław;Mężczyzna;PSL;52.846051 17.435439
302105;2;Dopiewo;gw;52.3579385,16.709612;39;Poznań;PSL;1;JANKOWIAK;Wojciech;Mężczyzna;PSL;52.355378 16.711701
301101;1;Kościan;gm;52.0834615,16.6494575;39;Poznań;PSL;2;ZYDORCZAK;Włodzimierz Andrzej;Mężczyzna;członek partii politycznej: Jeden-PL;52.084754 16.649021
301303;3;Osieczna;gmw;51.904826,16.723485;39;Poznań;PSL;3;KRAKOWIAK;Julia Maria;Kobieta;PSL;51.906275 16.719297
302114;3;Stęszew;gmw;52.261427,16.67659;39;Poznań;PSL;4;KALEMBA;Marcin Krzysztof;Mężczyzna;PSL;52.257197 16.676407
302116;3;Swarzędz;gmw;52.4325935,17.107391;39;Poznań;PSL;5;BAUMGART;Marek Piotr;Mężczyzna;PSL;52.432481 17.103800
321501;1;Szczecinek;gm;53.7027525,16.694615;40;Koszalin;PSL;1;LUBCZYK;Radosław;Mężczyzna;BEZP;53.706765 16.688908
326101;1;Koszalin;mm;54.2071915,16.2167295;40;Koszalin;PSL;2;ROMECKI;Stefan Józef;Mężczyzna;BEZP;54.210772 16.211591
326101;1;Koszalin;mm;54.2071915,16.2167295;40;Koszalin;PSL;3;GUMIŃSKA-WASIAK;Elżbieta Henryka;Kobieta;BEZP;54.195213 16.213242
320805;2;Rymań;gw;53.9534,15.5315745;40;Koszalin;PSL;4;BANY;Lech;Mężczyzna;PSL;53.951986 15.531196
320101;1;Białogard;gm;54.014137,15.975557;40;Koszalin;PSL;5;HARŁACZ;Jerzy;Mężczyzna;BEZP;54.011945 15.970768
326201;1;Szczecin (ab);mm;53.429696,14.6242155;41;Szczecin;PSL;1;RZEPA;Jarosław Michał;Mężczyzna;PSL;53.420460 14.611397
320404;3;Nowogard;gmw;53.6917545,15.1299245;41;Szczecin;PSL;2;SŁOMSKI;Piotr;Mężczyzna;BEZP;53.690796 15.134651
320609;2;Widuchowa;gw;53.133655,14.464006;41;Szczecin;PSL;3;KUSY-KŁOS;Anna Katarzyna;Kobieta;BEZP;53.131727 14.466108
320404;3;Nowogard;gmw;53.6917545,15.1299245;41;Szczecin;PSL;4;KULINICZ;Tomasz Teodor;Mężczyzna;PSL;53.690957 15.129781
321401;1;Stargard;gm;53.3090345,15.011864;41;Szczecin;PSL;5;BODNAR;Stanisława;Kobieta;PSL;53.315882 15.008139
