teryt;xteryt;gmina;typ;coord;onum;oname;komitet;nrk;nz;im;plec;partia;xcoord
300301;1;Gniezno;gm;52.524904,17.6033275;37;Konin;KOBW;3;HENNIG-KLOSKA;Paulina;Kobieta;Nowoczesna;52.528162 17.606841
303005;3;Września;gmw;52.329487,17.6060925;37;Konin;KOBW;4;MOKRACKI;Artur Piotr;Mężczyzna;PORP;52.334698 17.600841
300906;3;Kłodawa;gmw;52.2682565,18.8824825;37;Konin;KOBW;5;NIEWIAROWSKI;Ireneusz;Mężczyzna;PORP;52.265342 18.884818
306401;1;Poznań (a);mm;52.4006265,16.90154;37;Konin;PSL;1;TOMCZAK;Jacek Jerzy;Mężczyzna;BEZP;52.418343 16.884887
302704;2;Kawęczyn;gw;51.897629,18.5039135;37;Konin;PSL;2;MAJDA;Anna;Kobieta;BEZP;51.898975 18.504420
302504;3;Środa Wielkopolska;gmw;52.240268,17.2922945;37;Konin;PSL;3;KAŹMIERCZAK;Mirosława Katarzyna;Kobieta;PSL;52.245381 17.288804
301012;3;Ślesin;gmw;52.3646505,18.3341785;37;Konin;PSL;4;KOCAJ;Władysław;Mężczyzna;PSL;52.362755 18.335606
300902;2;Babiak;gw;52.3487685,18.711045;37;Konin;PSL;5;TOMICKI;Marek Stanisław;Mężczyzna;PSL;52.345456 18.712917
300207;3;Trzcianka;gmw;53.0334205,16.48053;38;Piła;PiS;1;CZARNECKI;Krzysztof Władysław;Mężczyzna;PiS;53.036743 16.481227
301901;1;Piła;gm;53.134976,16.7601705;38;Piła;PiS;2;KUBIAK;Marta Ryszarda;Kobieta;PiS;53.138654 16.757061
301901;1;Piła;gm;53.134976,16.7601705;38;Piła;PiS;3;PIECHOWIAK;Grzegorz;Mężczyzna;PorozumienieJarosławaGowina;53.139529 16.767826
301901;1;Piła;gm;53.134976,16.7601705;38;Piła;PiS;4;PORZUCEK;Marcin Bartosz;Mężczyzna;PiS;53.137388 16.756442
301601;3;Oborniki;gmw;52.647982,16.773544;38;Piła;PiS;5;ZIELIŃSKI;Michał Witold;Mężczyzna;PiS;52.645424 16.780002
301601;3;Oborniki;gmw;52.647982,16.773544;38;Piła;PSL;1;PASZYK;Krzysztof Michał;Mężczyzna;PSL;52.648876 16.778167
301901;1;Piła;gm;53.134976,16.7601705;38;Piła;PSL;2;PARDA;Błażej Łukasz;Mężczyzna;BEZP;53.127927 16.760308
300207;3;Trzcianka;gmw;53.0334205,16.48053;38;Piła;PSL;3;TETERUS;Tadeusz Krzysztof;Mężczyzna;PSL;53.030680 16.475802
303108;2;Złotów;gw;53.37441,17.065866;38;Piła;PSL;4;MACIEJEWSKI;Jarosław Zygmunt;Mężczyzna;PSL;53.375959 17.064976
302802;2;Damasławek;gw;52.843983,17.4368935;38;Piła;PSL;5;KRANC;Tomasz Bronisław;Mężczyzna;PSL;52.846051 17.435439
300201;1;Czarnków;gm;52.901212,16.551848;38;Piła;KOBW;1;JANYSKA;Maria Małgorzata;Kobieta;PORP;52.902956 16.554370
302406;3;Pniewy;gmw;52.5489635,16.313523;38;Piła;KOBW;2;RUTNICKI;Jakub Adam;Mężczyzna;PORP;52.546667 16.313917
301901;1;Piła;gm;53.134976,16.7601705;38;Piła;KOBW;3;KAMIŃSKA-LECH;Iwona Maria;Kobieta;Nowoczesna;53.137244 16.766395
301401;2;Chrzypsko Wielkie;gw;52.6083615,16.2449045;38;Piła;KOBW;4;AJCHLER;Zbigniew Czesław;Mężczyzna;PORP;52.606760 16.242274
300503;2;Kamieniec;gw;52.150449,16.4930065;38;Piła;KOBW;5;MUNYAMA;Killion Munzele;Mężczyzna;PORP;52.152609 16.493364
301601;3;Oborniki;gmw;52.647982,16.773544;38;Piła;SLD;1;STANDERSKI;Dariusz Marian;Mężczyzna;Wiosna;52.642713 16.772716
301404;3;Sieraków;gmw;52.668166,16.0745815;38;Piła;SLD;2;AJCHLER;Romuald Kazimierz;Mężczyzna;SLD;52.668881 16.074190
301901;1;Piła;gm;53.134976,16.7601705;38;Piła;SLD;3;BOCIAN;Kamil Bartosz;Mężczyzna;LRazem;53.135065 16.752468
302801;1;Wągrowiec;gm;52.812254,17.1976135;38;Piła;SLD;4;GRZECHOWIAK;Agnieszka Magdalena;Kobieta;SLD;52.809564 17.195730
303101;1;Złotów;gm;53.359208,17.0451305;38;Piła;SLD;5;JÓZEFOWSKA;Katarzyna;Kobieta;BEZP;53.358342 17.048002
300202;2;Czarnków;gw;52.938088,16.5544675;38;Piła;KONFEDERACJA;1;URBAŃSKI;Adam;Mężczyzna;RuchNarodowy;52.934275 16.553948
302801;1;Wągrowiec;gm;52.812254,17.1976135;38;Piła;KONFEDERACJA;2;MOEGLICH;Jerzy Józef;Mężczyzna;Korwin;52.808012 17.200563
300102;2;Budzyń;gw;52.8864305,16.9354395;38;Piła;KONFEDERACJA;3;STEMPNIAK;Patrycja Martyna;Kobieta;BEZP;52.883363 16.934897
300208;3;Wieleń;gmw;52.899422,16.2432605;38;Piła;KONFEDERACJA;4;JĘDRYCH;Małgorzata;Kobieta;BEZP;52.903780 16.243919
301901;1;Piła;gm;53.134976,16.7601705;38;Piła;KONFEDERACJA;5;OSTASZEWSKA;Agata Jadwiga;Kobieta;Korwin;53.126573 16.763394
306401;1;Poznań (a);mm;52.4006265,16.90154;39;Poznań;KOBW;1;JAŚKOWIAK;Joanna;Kobieta;BEZP;52.378294 16.891669
306401;1;Poznań (a);mm;52.4006265,16.90154;39;Poznań;KOBW;2;GRUPIŃSKI;Rafał Szymon;Mężczyzna;PORP;52.412865 16.906822
306401;1;Poznań (a);mm;52.4006265,16.90154;39;Poznań;KOBW;3;SZŁAPKA;Adam Stanisław;Mężczyzna;Nowoczesna;52.375601 16.896299
302117;2;Tarnowo Podgórne;gw;52.4492485,16.6792775;39;Poznań;KOBW;4;DZIKOWSKI;Waldy;Mężczyzna;PORP;52.447727 16.682865
306401;1;Poznań (a);mm;52.4006265,16.90154;39;Poznań;KOBW;5;GUTORSKA;Agata Hanna;Kobieta;PORP;52.393756 16.918426
120609;2;Mogilany;gw;49.9402465,19.887027;39;Poznań;PiS;1;EMILEWICZ;Jadwiga Katarzyna;Kobieta;PorozumienieJarosławaGowina;49.937835 19.888548
306401;1;Poznań (a);mm;52.4006265,16.90154;39;Poznań;PiS;2;DZIUBA;Tadeusz Antoni;Mężczyzna;PiS;52.399146 16.875667
306401;1;Poznań (a);mm;52.4006265,16.90154;39;Poznań;PiS;3;SZYNKOWSKI VEL SĘK;Szymon Andrzej;Mężczyzna;PiS;52.381664 16.892828
306401;1;Poznań (a);mm;52.4006265,16.90154;39;Poznań;PiS;4;STRYJSKA;Małgorzata Irena;Kobieta;BEZP;52.416757 16.909741
306401;1;Poznań (a);mm;52.4006265,16.90154;39;Poznań;PiS;5;ZYSK;Tadeusz;Mężczyzna;BEZP;52.387854 16.910204
300901;1;Koło;gm;52.1983785,18.635745;39;Poznań;KONFEDERACJA;1;MIERZEJEWSKI;Jakub Piotr;Mężczyzna;Korwin;52.194906 18.631015
306401;1;Poznań (a);mm;52.4006265,16.90154;39;Poznań;KONFEDERACJA;2;OSZMIAN;Ryszard;Mężczyzna;RuchNarodowy;52.392347 16.921345
302105;2;Dopiewo;gw;52.3579385,16.709612;39;Poznań;KONFEDERACJA;3;MĄCZKA;Paweł Stefan;Mężczyzna;BEZP;52.364321 16.709237
306401;1;Poznań (a);mm;52.4006265,16.90154;39;Poznań;KONFEDERACJA;4;ZIMMER;Paweł;Mężczyzna;RuchNarodowy;52.386781 16.891640
306401;1;Poznań (a);mm;52.4006265,16.90154;39;Poznań;KONFEDERACJA;5;SAKOWICZ;Grzegorz Michał;Mężczyzna;BEZP;52.418615 16.913022
306401;1;Poznań (a);mm;52.4006265,16.90154;39;Poznań;SLD;1;UEBERHAN;Katarzyna;Kobieta;Wiosna;52.393301 16.880953
306401;1;Poznań (a);mm;52.4006265,16.90154;39;Poznań;SLD;2;WACHOWSKA-KUCHARSKA;Anna Małgorzata;Kobieta;LRazem;52.397399 16.901731
306401;1;Poznań (a);mm;52.4006265,16.90154;39;Poznań;SLD;3;KRETKOWSKA;Katarzyna Maria;Kobieta;SLD;52.397568 16.916810
306401;1;Poznań (a);mm;52.4006265,16.90154;39;Poznań;SLD;4;KANIA;Henryk;Mężczyzna;SLD;52.388724 16.899640
306401;1;Poznań (a);mm;52.4006265,16.90154;39;Poznań;SLD;5;URBAŃSKA;Beata Kinga;Kobieta;SLD;52.426460 16.899473
302105;2;Dopiewo;gw;52.3579385,16.709612;39;Poznań;PSL;1;JANKOWIAK;Wojciech;Mężczyzna;PSL;52.355378 16.711701
301101;1;Kościan;gm;52.0834615,16.6494575;39;Poznań;PSL;2;ZYDORCZAK;Włodzimierz Andrzej;Mężczyzna;członek partii politycznej: Jeden-PL;52.084754 16.649021
301303;3;Osieczna;gmw;51.904826,16.723485;39;Poznań;PSL;3;KRAKOWIAK;Julia Maria;Kobieta;PSL;51.906275 16.719297
302114;3;Stęszew;gmw;52.261427,16.67659;39;Poznań;PSL;4;KALEMBA;Marcin Krzysztof;Mężczyzna;PSL;52.257197 16.676407
302116;3;Swarzędz;gmw;52.4325935,17.107391;39;Poznań;PSL;5;BAUMGART;Marek Piotr;Mężczyzna;PSL;52.432481 17.103800
320801;1;Kołobrzeg (b);gm;54.1754755,15.599663;40;Koszalin;PiS;1;HOC;Czesław;Mężczyzna;PiS;54.178884 15.603149
326201;1;Szczecin (ab);mm;53.429696,14.6242155;40;Koszalin;PiS;2;SZEFERNAKER;Paweł Maciej;Mężczyzna;PiS;53.430571 14.645360
321501;1;Szczecinek;gm;53.7027525,16.694615;40;Koszalin;PiS;3;GOLIŃSKA;Małgorzata Joanna;Kobieta;PiS;53.698489 16.691924
320101;1;Białogard;gm;54.014137,15.975557;40;Koszalin;PiS;4;STRZAŁKOWSKI;Stefan Zdzisław;Mężczyzna;PiS;54.012878 15.973863
321701;1;Wałcz;gm;53.2726985,16.449461;40;Koszalin;PiS;5;SUBOCZ;Marek Andrzej;Mężczyzna;PiS;53.271196 16.448020
321501;1;Szczecinek;gm;53.7027525,16.694615;40;Koszalin;PSL;1;LUBCZYK;Radosław;Mężczyzna;BEZP;53.706765 16.688908
326101;1;Koszalin;mm;54.2071915,16.2167295;40;Koszalin;PSL;2;ROMECKI;Stefan Józef;Mężczyzna;BEZP;54.210772 16.211591
326101;1;Koszalin;mm;54.2071915,16.2167295;40;Koszalin;PSL;3;GUMIŃSKA-WASIAK;Elżbieta Henryka;Kobieta;BEZP;54.195213 16.213242
320805;2;Rymań;gw;53.9534,15.5315745;40;Koszalin;PSL;4;BANY;Lech;Mężczyzna;PSL;53.951986 15.531196
320101;1;Białogard;gm;54.014137,15.975557;40;Koszalin;PSL;5;HARŁACZ;Jerzy;Mężczyzna;BEZP;54.011945 15.970768
326101;1;Koszalin;mm;54.2071915,16.2167295;40;Koszalin;KOBW;1;ZIENTARSKI;Piotr Benedykt;Mężczyzna;PORP;54.218184 16.220386
326101;1;Koszalin;mm;54.2071915,16.2167295;40;Koszalin;KOBW;2;CZUCZAK;Tomasz;Mężczyzna;BEZP;54.201992 16.215768
320804;2;Kołobrzeg;gw;54.129091,15.514002;40;Koszalin;KOBW;3;HOK;Marek Tomasz;Mężczyzna;PORP;54.126156 15.514702
326101;1;Koszalin;mm;54.2071915,16.2167295;40;Koszalin;KOBW;4;GRYGORCEWICZ;Barbara Anna;Kobieta;PORP;54.207194 16.228838
321701;1;Wałcz;gm;53.2726985,16.449461;40;Koszalin;KOBW;5;SUSKI;Paweł;Mężczyzna;PORP;53.274725 16.445556
326101;1;Koszalin;mm;54.2071915,16.2167295;40;Koszalin;SLD;1;PROKOP PACZKOWSKA;Małgorzata Barbara;Kobieta;Wiosna;54.211406 16.221104
320101;1;Białogard;gm;54.014137,15.975557;40;Koszalin;SLD;2;KOTLĘGA;Jerzy Waldemar;Mężczyzna;członek partii politycznej: SLD;54.013182 15.971069
326101;1;Koszalin;mm;54.2071915,16.2167295;40;Koszalin;SLD;3;WEZGRAJ;Jacek Artur;Mężczyzna;członek partii politycznej: Razem;54.220192 16.218097
321301;1;Darłowo (b);gm;54.4285245,16.4106325;40;Koszalin;SLD;4;LEWANDOWSKI;Andrzej;Mężczyzna;członek partii politycznej: Ruch;54.426647 16.414336
320202;3;Choszczno;gmw;53.1728235,15.4622085;40;Koszalin;SLD;5;SZUBA;Agnieszka;Kobieta;BEZP;53.175611 15.461711
326101;1;Koszalin;mm;54.2071915,16.2167295;40;Koszalin;KONFEDERACJA;1;CHMIELEWSKI;Krzysztof Robert;Mężczyzna;Korwin;54.204362 16.218893
326101;1;Koszalin;mm;54.2071915,16.2167295;40;Koszalin;KONFEDERACJA;2;ZADENCKA;Aleksandra Urszula;Kobieta;BEZP;54.200151 16.218118
321502;3;Barwice;gmw;53.74063,16.352617;40;Koszalin;KONFEDERACJA;3;TKACZYK;Monika;Kobieta;BEZP;53.741834 16.348231
320906;3;Polanów;gmw;54.113108,16.6122085;40;Koszalin;KONFEDERACJA;4;BELKA;Edyta;Kobieta;BEZP;54.112723 16.611972
320903;3;Bobolice;gmw;53.9825595,16.5303975;40;Koszalin;KONFEDERACJA;5;KARPIŃSKI;Piotr;Mężczyzna;BEZP;53.985113 16.532020
146505;1;Mst Warszawa (a);mm;52.233002,21.0614195;41;Szczecin;PiS;1;GRÓBARCZYK;Marek Józef;Mężczyzna;PiS;52.197904 21.024013
326201;1;Szczecin (ab);mm;53.429696,14.6242155;41;Szczecin;PiS;2;DOBRZYŃSKI;Leszek;Mężczyzna;PiS;53.433839 14.617236
326201;1;Szczecin (ab);mm;53.429696,14.6242155;41;Szczecin;PiS;3;SZAŁABAWKA;Artur Lesław;Mężczyzna;PiS;53.424126 14.616976
321401;1;Stargard;gm;53.3090345,15.011864;41;Szczecin;PiS;4;JACH;Michał;Mężczyzna;PiS;53.308631 15.003520
326201;1;Szczecin (ab);mm;53.429696,14.6242155;41;Szczecin;PiS;5;BIERNAT;Stefania Elżbieta;Kobieta;PiS;53.418467 14.622405
326201;1;Szczecin (ab);mm;53.429696,14.6242155;41;Szczecin;PSL;1;RZEPA;Jarosław Michał;Mężczyzna;PSL;53.420460 14.611397
320404;3;Nowogard;gmw;53.6917545,15.1299245;41;Szczecin;PSL;2;SŁOMSKI;Piotr;Mężczyzna;BEZP;53.690796 15.134651
320609;2;Widuchowa;gw;53.133655,14.464006;41;Szczecin;PSL;3;KUSY-KŁOS;Anna Katarzyna;Kobieta;BEZP;53.131727 14.466108
320404;3;Nowogard;gmw;53.6917545,15.1299245;41;Szczecin;PSL;4;KULINICZ;Tomasz Teodor;Mężczyzna;PSL;53.690957 15.129781
321401;1;Stargard;gm;53.3090345,15.011864;41;Szczecin;PSL;5;BODNAR;Stanisława;Kobieta;PSL;53.315882 15.008139
326201;1;Szczecin (ab);mm;53.429696,14.6242155;41;Szczecin;SLD;1;WIECZOREK;Dariusz Krzysztof;Mężczyzna;SLD;53.413829 14.618081
146506;1;Mst Warszawa (a);mm;52.233002,21.0614195;41;Szczecin;SLD;2;CZARNECKI;Arkadiusz Paweł;Mężczyzna;Wiosna;52.181828 21.048673
326201;1;Szczecin (ab);mm;53.429696,14.6242155;41;Szczecin;SLD;3;BEDNARSKI;Sebastian Waldemar;Mężczyzna;LRazem;53.430385 14.646330
320604;3;Gryfino;gmw;53.25187,14.572836;41;Szczecin;SLD;4;KOTULA;Katarzyna Agata;Kobieta;BEZP;53.247901 14.573016
326201;1;Szczecin (ab);mm;53.429696,14.6242155;41;Szczecin;SLD;5;KRYSTEK;Dawid Wojciech;Mężczyzna;SLD;53.426163 14.608308
321501;1;Szczecinek;gm;53.7027525,16.694615;41;Szczecin;KONFEDERACJA;1;BEDKA;Marcin Grzegorz;Mężczyzna;Korwin;53.697657 16.689778
326201;1;Szczecin (ab);mm;53.429696,14.6242155;41;Szczecin;KONFEDERACJA;2;RZEUSKA;Ewa;Kobieta;RuchNarodowy;53.427040 14.620720
326201;1;Szczecin (ab);mm;53.429696,14.6242155;41;Szczecin;KONFEDERACJA;3;SOSNOWSKA;Magdalena;Kobieta;RuchNarodowy;53.451051 14.627730
326201;1;Szczecin (ab);mm;53.429696,14.6242155;41;Szczecin;KONFEDERACJA;4;SZENDEROWICZ;Klaudia;Kobieta;Korwin;53.436912 14.637845
320502;3;Gryfice;gmw;53.9105225,15.1641795;41;Szczecin;KONFEDERACJA;5;PIĄTKOWSKI;Grzegorz Jacek;Mężczyzna;BEZP;53.913642 15.165000
326201;1;Szczecin (ab);mm;53.429696,14.6242155;41;Szczecin;KOBW;1;NITRAS;Sławomir Witold;Mężczyzna;PORP;53.434828 14.644516
326201;1;Szczecin (ab);mm;53.429696,14.6242155;41;Szczecin;KOBW;2;MARCHEWKA;Arkadiusz;Mężczyzna;PORP;53.437235 14.628811
326201;1;Szczecin (ab);mm;53.429696,14.6242155;41;Szczecin;KOBW;3;OBRYCKI;Norbert Piotr;Mężczyzna;PORP;53.441728 14.616533
320507;2;Rewal;gw;54.0794805,15.0414405;41;Szczecin;KOBW;4;ŁĄCKI;Artur Jarosław;Mężczyzna;PORP;54.079420 15.038292
326201;1;Szczecin (ab);mm;53.429696,14.6242155;41;Szczecin;KOBW;5;FILIKS;Magdalena;Kobieta;BEZP;53.421842 14.630437
