teryt;xteryt;gmina;typ;coord;onum;oname;komitet;nrk;nz;im;plec;partia;xcoord
020301;1;Głogów;gm;51.670178,16.0435715;1;Legnica;KOBW;6;DUDKOWIAK;Jarosław Ryszard;Mężczyzna;PORP;51.676070 16.046161
022502;1;Zgorzelec;gm;51.1517745,15.017122;1;Legnica;KOBW;7;BARANOWSKA;Dorota;Kobieta;PORP;51.150745 15.020457
020501;1;Jawor;gm;51.067685,16.185091;1;Legnica;KOBW;8;BANDER;Michał;Mężczyzna;PORP;51.067456 16.182783
026101;1;Jelenia Góra (a);mm;50.8501645,15.7275145;1;Legnica;KOBW;9;SIKORA;Konrad Jerzy;Mężczyzna;Nowoczesna;50.860931 15.729217
021001;1;Lubań;gm;51.114691,15.2808625;1;Legnica;KOBW;10;ROWIŃSKI;Konrad Antoni;Mężczyzna;PORP;51.113555 15.282384
021601;3;Chocianów;gmw;51.421964,15.9622825;1;Legnica;KOBW;11;PICHAŁA;Anna Eugenia;Kobieta;BEZP;51.419562 15.957941
021101;1;Lubin (a);gm;51.399417,16.1939415;1;Legnica;KOBW;12;DOWHAŃ-DOMAŃSKA;Ksenia Anna;Kobieta;PORP;51.399561 16.198948
021601;3;Chocianów;gmw;51.421964,15.9622825;1;Legnica;KOBW;13;ROLSKA;Beata Edyta;Kobieta;BEZP;51.423257 15.965173
021203;3;Lwówek Śląski;gmw;51.121997,15.602352;1;Legnica;KOBW;14;GRZEŚKÓW;Zbigniew;Mężczyzna;PORP;51.123328 15.601852
026201;1;Legnica;mm;51.2047315,16.1583115;1;Legnica;KOBW;15;BARCIK;Krystyna Henryka;Kobieta;PORP;51.214123 16.153965
020101;1;Bolesławiec;gm;51.262169,15.55163;1;Legnica;KOBW;16;MAGRYŚ;Urszula;Kobieta;PORP;51.262287 15.558292
022604;3;Świerzawa;gmw;51.0153275,15.8612555;1;Legnica;KOBW;17;JAGIEŁŁO;Jakub Krzysztof;Mężczyzna;BEZP;51.017848 15.860312
021102;2;Lubin;gw;51.3711455,16.179661;1;Legnica;KOBW;18;SKÓRZEWSKA;Barbara Anna;Kobieta;BEZP;51.369400 16.176439
020906;2;Miłkowice;gw;51.251769,16.103223;1;Legnica;KOBW;19;STRĄCZEK;Joanna Dorota;Kobieta;BEZP;51.249955 16.102571
021003;3;Leśna;gmw;51.0000015,15.282006;1;Legnica;KOBW;20;SURWIŁO;Małgorzata Joanna;Kobieta;Nowoczesna;50.997250 15.282040
020301;1;Głogów;gm;51.670178,16.0435715;1;Legnica;KOBW;21;BROK;Anna;Kobieta;PORP;51.675371 16.048691
021101;1;Lubin (a);gm;51.399417,16.1939415;1;Legnica;KOBW;22;ZIELIŃSKI;Grzegorz;Mężczyzna;Nowoczesna;51.404977 16.201726
020604;1;Szklarska Poręba;gm;50.814401,15.466423;1;Legnica;KOBW;23;GRAF;Mirosław;Mężczyzna;PORP;50.814886 15.467916
020105;2;Osiecznica;gw;51.3946915,15.4228505;1;Legnica;KOBW;24;BARTKOWIAK;Włodzimierz;Mężczyzna;Zieloni;51.395835 15.420280
146516;1;Mst Warszawa (a);mm;52.233002,21.0614195;1;Legnica;SLD;1;SEKUŁA-SZMAJDZIŃSKA;Małgorzata Helena;Kobieta;SLD;52.230915 21.013338
026101;1;Jelenia Góra (a);mm;50.8501645,15.7275145;1;Legnica;SLD;2;OBAZ;Robert Marcin;Mężczyzna;Wiosna;50.862284 15.726860
026201;1;Legnica;mm;51.2047315,16.1583115;1;Legnica;SLD;3;FILACZYŃSKA;Kaja;Kobieta;LRazem;51.205821 16.153643
021102;2;Lubin;gw;51.3711455,16.179661;1;Legnica;SLD;4;ZBRZYZNY;Ryszard;Mężczyzna;SLD;51.364453 16.178987
020301;1;Głogów;gm;51.670178,16.0435715;1;Legnica;SLD;5;PIĄTEK;Damian;Mężczyzna;SLD;51.668871 16.049335
026201;1;Legnica;mm;51.2047315,16.1583115;1;Legnica;SLD;6;BURAKOWSKA;Krystyna Anna;Kobieta;LRazem;51.208907 16.150198
026101;1;Jelenia Góra (a);mm;50.8501645,15.7275145;1;Legnica;SLD;7;PACZÓSKI;Piotr Jerzy;Mężczyzna;SLD;50.844173 15.721048
026201;1;Legnica;mm;51.2047315,16.1583115;1;Legnica;SLD;8;ORZECHOWSKA;Joanna Magdalena;Kobieta;Wiosna;51.198143 16.163581
026101;1;Jelenia Góra (a);mm;50.8501645,15.7275145;1;Legnica;SLD;9;GRYĆ;Paweł;Mężczyzna;LRazem;50.843333 15.717916
022602;1;Złotoryja;gm;51.122384,15.918558;1;Legnica;SLD;10;MIARA;Rafał;Mężczyzna;SLD;51.122320 15.921149
021601;3;Chocianów;gmw;51.421964,15.9622825;1;Legnica;SLD;11;JANKOWSKA;Magdalena;Kobieta;Wiosna;51.415576 15.960576
026201;1;Legnica;mm;51.2047315,16.1583115;1;Legnica;SLD;12;KRÓLEWIECKA-WALA;Dominika;Kobieta;LRazem;51.212964 16.155015
021604;3;Polkowice;gmw;51.498251,16.080965;1;Legnica;SLD;13;MAJEWICZ;Przemysław Mikołaj;Mężczyzna;Wiosna;51.494608 16.080749
020902;2;Chojnów;gw;51.2938565,15.9079155;1;Legnica;SLD;14;BIDNYK;Mikołaj Adam;Mężczyzna;BEZP;51.294546 15.910110
020301;1;Głogów;gm;51.670178,16.0435715;1;Legnica;SLD;15;KOHLMAN;Piotr Rafał;Mężczyzna;BEZP;51.660358 16.044203
020103;2;Gromadka;gw;51.4006135,15.7375655;1;Legnica;SLD;16;GŁUSZKO;Rafał Krzysztof;Mężczyzna;BEZP;51.398113 15.737169
020502;3;Bolków;gmw;50.922557,16.0670365;1;Legnica;SLD;17;BACZMAŃSKI;Paweł Adam;Mężczyzna;BEZP;50.922824 16.062774
146505;1;Mst Warszawa (a);mm;52.233002,21.0614195;1;Legnica;SLD;18;PŁANETA-SIEWIERSKA;Edyta Katarzyna;Kobieta;BEZP;52.255487 21.106178
022502;1;Zgorzelec;gm;51.1517745,15.017122;1;Legnica;SLD;19;GRZYB;Leszek Kazimierz;Mężczyzna;SLD;51.158668 15.016405
021101;1;Lubin (a);gm;51.399417,16.1939415;1;Legnica;SLD;20;RAKSZEWSKA;Alicja;Kobieta;BEZP;51.391157 16.201290
026201;1;Legnica;mm;51.2047315,16.1583115;1;Legnica;SLD;21;JÓŹWIK;Magdalena;Kobieta;BEZP;51.206324 16.159342
020301;1;Głogów;gm;51.670178,16.0435715;1;Legnica;SLD;22;BRYCZKOWSKA;Inez Jolanta;Kobieta;BEZP;51.663808 16.048835
021201;3;Gryfów Śląski;gmw;51.044249,15.4398685;1;Legnica;SLD;23;KOKO;Daniel Radosław;Mężczyzna;SLD;51.040596 15.438929
020303;2;Jerzmanowa;gw;51.595815,16.036256;1;Legnica;SLD;24;GADEK;Sławomir Adam;Mężczyzna;LRazem;51.593708 16.037863
021101;1;Lubin (a);gm;51.399417,16.1939415;1;Legnica;BZPS;1;MYRDA;Adam Stanisław;Mężczyzna;BEZP;51.404310 16.200512
020101;1;Bolesławiec;gm;51.262169,15.55163;1;Legnica;BZPS;2;GABRYSIAK;Tomasz Andrzej;Mężczyzna;BEZP;51.262134 15.549540
026201;1;Legnica;mm;51.2047315,16.1583115;1;Legnica;BZPS;3;KIEŁB;Jacek;Mężczyzna;BEZP;51.203676 16.150869
026101;1;Jelenia Góra (a);mm;50.8501645,15.7275145;1;Legnica;BZPS;4;MIEDZIŃSKI;Piotr Jan;Mężczyzna;BEZP;50.852995 15.717808
022507;2;Zgorzelec;gw;51.112729,15.080307;1;Legnica;BZPS;5;JANIK;Kazimierz;Mężczyzna;BEZP;51.111982 15.079021
020903;2;Krotoszyce;gw;51.154173,16.0927925;1;Legnica;BZPS;6;CASTAÑEDA TRUJILLO;Beata;Kobieta;BEZP;51.154276 16.094006
021601;3;Chocianów;gmw;51.421964,15.9622825;1;Legnica;BZPS;7;WANDYCZ;Piotr Kazimierz;Mężczyzna;BEZP;51.426894 15.965194
021205;3;Wleń;gmw;51.0072375,15.672338;1;Legnica;BZPS;8;SZEFFS;Irena Ewa;Kobieta;BEZP;51.008766 15.674473
020501;1;Jawor;gm;51.067685,16.185091;1;Legnica;BZPS;9;SALA;Rafał Krzysztof;Mężczyzna;BEZP;51.074188 16.186774
021102;2;Lubin;gw;51.3711455,16.179661;1;Legnica;BZPS;10;LEWICKI;Krzysztof Mirosław;Mężczyzna;BEZP;51.366507 16.184295
022503;3;Bogatynia;gmw;50.94787,14.919586;1;Legnica;BZPS;11;TOBIASZ;Aleksandra Marta;Kobieta;BEZP;50.949337 14.917733
020901;1;Chojnów;gm;51.272214,15.935727;1;Legnica;BZPS;12;CIEŚLA;Maciej Jan;Mężczyzna;BEZP;51.273260 15.938364
026201;1;Legnica;mm;51.2047315,16.1583115;1;Legnica;BZPS;13;SOBIESKA;Emilia Janina;Kobieta;BEZP;51.209117 16.166986
020701;1;Kamienna Góra;gm;50.784689,16.0337155;1;Legnica;BZPS;14;ZIELIŃSKI;Artur Waldemar;Mężczyzna;BEZP;50.788774 16.032516
020301;1;Głogów;gm;51.670178,16.0435715;1;Legnica;BZPS;15;CZAJA;Dariusz Andrzej;Mężczyzna;BEZP;51.675703 16.038852
020101;1;Bolesławiec;gm;51.262169,15.55163;1;Legnica;BZPS;16;FOREMNA;Justyna Magdalena;Kobieta;BEZP;51.261440 15.556027
021001;1;Lubań;gm;51.114691,15.2808625;1;Legnica;BZPS;17;KUŚWIK;Bartosz Seweryn;Mężczyzna;BEZP;51.117306 15.284696
022501;1;Zawidów;gm;51.0245045,15.045272;1;Legnica;BZPS;18;GRZELAK;Katarzyna Aneta;Kobieta;BEZP;51.020844 15.045439
022502;1;Zgorzelec;gm;51.1517745,15.017122;1;Legnica;BZPS;19;WITKOWSKI;Krzysztof Walery;Mężczyzna;BEZP;51.153694 15.024411
021604;3;Polkowice;gmw;51.498251,16.080965;1;Legnica;BZPS;20;KUSTROWSKA;Jolanta Elżbieta;Kobieta;BEZP;51.495901 16.076308
020704;2;Marciszów;gw;50.8577415,16.031973;1;Legnica;BZPS;21;ZAWIERUCHA;Stefan Adam;Mężczyzna;BEZP;50.858603 16.034709
021601;3;Chocianów;gmw;51.421964,15.9622825;1;Legnica;BZPS;22;TYMIŃSKA;Katarzyna Paula;Kobieta;BEZP;51.414237 15.963349
020601;1;Karpacz;gm;50.763867,15.7442985;1;Legnica;BZPS;23;SAŁADUCHA;Jadwiga Wacława;Kobieta;BEZP;50.764862 15.742171
021101;1;Lubin (a);gm;51.399417,16.1939415;1;Legnica;BZPS;24;POLAK-SALOMON;Kamil Norbert;Mężczyzna;BEZP;51.408964 16.196042
101401;1;Sieradz;gm;51.6017525,18.738381;1;Legnica;KONFEDERACJA;1;UTECHT;Waldemar Arkadiusz;Mężczyzna;KWiN;51.597412 18.731847
020306;2;Żukowice;gw;51.670003,15.935772;1;Legnica;KONFEDERACJA;2;JASIŃSKI;Krzysztof Piotr;Mężczyzna;RuchNarodowy;51.669133 15.932942
021103;2;Rudna;gw;51.5224735,16.3300445;1;Legnica;KONFEDERACJA;3;POTOCKA-KACZYK;Anna Dorota;Kobieta;RuchNarodowy;51.523632 16.329334
021601;3;Chocianów;gmw;51.421964,15.9622825;1;Legnica;KONFEDERACJA;4;MISTOŃ;Krzysztof Norbert;Mężczyzna;BEZP;51.425640 15.958083
020609;2;Stara Kamienica;gw;50.8990185,15.5525475;1;Legnica;KONFEDERACJA;5;GUDOWSKI;Dominik Sławomir;Mężczyzna;BEZP;50.899830 15.555289
026101;1;Jelenia Góra (a);mm;50.8501645,15.7275145;1;Legnica;KONFEDERACJA;6;BUSTOWSKI;Marcin Jerzy;Mężczyzna;BEZP;50.848392 15.717362
021101;1;Lubin (a);gm;51.399417,16.1939415;1;Legnica;KONFEDERACJA;7;SOSIŃSKI;Krystian Piotr;Mężczyzna;BEZP;51.395907 16.199816
026101;1;Jelenia Góra (a);mm;50.8501645,15.7275145;1;Legnica;KONFEDERACJA;8;BURDZIŃSKI;Remigiusz Konrad;Mężczyzna;RuchNarodowy;50.852261 15.735180
141701;1;Józefów;gm;52.128571,21.220059;1;Legnica;KONFEDERACJA;9;KORWIN-MIKKE;Kacper Mikołaj;Mężczyzna;BEZP;52.128011 21.220616
020904;2;Kunice;gw;51.236336,16.2742825;1;Legnica;KONFEDERACJA;10;PASZYN;Paweł Stefan;Mężczyzna;BEZP;51.236424 16.273342
026401;1;Wrocław (a);mm;51.1261165,16.991816;1;Legnica;KONFEDERACJA;11;MALICKI;Jakub Edward;Mężczyzna;BEZP;51.111827 17.004449
020601;1;Karpacz;gm;50.763867,15.7442985;1;Legnica;KONFEDERACJA;12;GRYF-TOMASZEWSKI;Andrzej;Mężczyzna;RuchNarodowy;50.767276 15.745860
021203;3;Lwówek Śląski;gmw;51.121997,15.602352;1;Legnica;KONFEDERACJA;13;ŚWIERZOWSKA;Małgorzata Agnieszka;Kobieta;BEZP;51.117183 15.604042
020501;1;Jawor;gm;51.067685,16.185091;1;Legnica;KONFEDERACJA;14;KARPIEJ;Sabina Iwona;Kobieta;BEZP;51.070139 16.191804
026401;1;Wrocław (a);mm;51.1261165,16.991816;1;Legnica;KONFEDERACJA;15;SOLAREK-STRUMIŃSKA;Emilia Patrycja;Kobieta;BEZP;51.136270 17.001278
026201;1;Legnica;mm;51.2047315,16.1583115;1;Legnica;KONFEDERACJA;16;SPRYSAK;Sebastian Jacek;Mężczyzna;RuchNarodowy;51.202823 16.155697
022502;1;Zgorzelec;gm;51.1517745,15.017122;1;Legnica;KONFEDERACJA;17;WINNICKA;Regina Elżbieta;Kobieta;BEZP;51.154534 15.024839
026101;1;Jelenia Góra (a);mm;50.8501645,15.7275145;1;Legnica;KONFEDERACJA;18;BURDZIŃSKA;Małgorzata Olga;Kobieta;RuchNarodowy;50.861753 15.727717
026201;1;Legnica;mm;51.2047315,16.1583115;1;Legnica;KONFEDERACJA;19;HOSZOWSKI;Jarosław;Mężczyzna;RuchNarodowy;51.203113 16.168189
020904;2;Kunice;gw;51.236336,16.2742825;1;Legnica;KONFEDERACJA;20;PASZYN;Agnieszka Katarzyna;Kobieta;BEZP;51.238106 16.273025
146518;1;Mst Warszawa (a);mm;52.233002,21.0614195;1;Legnica;KONFEDERACJA;21;NICIEJEWSKA;Joanna;Kobieta;BEZP;52.200100 21.021908
021001;1;Lubań;gm;51.114691,15.2808625;1;Legnica;KONFEDERACJA;22;MAJEWICZ;Paweł;Mężczyzna;Korwin;51.110128 15.275050
022501;1;Zawidów;gm;51.0245045,15.045272;1;Legnica;PSL;1;ŻUK;Stanisław Adam;Mężczyzna;BEZP;51.020350 15.045250
020907;3;Prochowice;gmw;51.270047,16.388257;1;Legnica;PSL;2;SAMBORSKI;Tadeusz;Mężczyzna;PSL;51.267367 16.389995
021203;3;Lwówek Śląski;gmw;51.121997,15.602352;1;Legnica;PSL;3;SZCZĘSNA;Mariola;Kobieta;PSL;51.122500 15.599704
022502;1;Zgorzelec;gm;51.1517745,15.017122;1;Legnica;PSL;4;ROJEK;Andrzej;Mężczyzna;BEZP;51.155569 15.015568
020501;1;Jawor;gm;51.067685,16.185091;1;Legnica;PSL;5;LASKOWSKI;Stanisław;Mężczyzna;PSL;51.071627 16.187016
020302;2;Głogów;gw;51.6658165,16.129672;1;Legnica;PSL;6;JURKOWSKI;Artur Andrzej;Mężczyzna;PSL;51.666366 16.130674
021201;3;Gryfów Śląski;gmw;51.044249,15.4398685;1;Legnica;PSL;7;RAK;Zofia;Kobieta;PSL;51.043236 15.439132
020501;1;Jawor;gm;51.067685,16.185091;1;Legnica;PSL;8;PIOTROWSKI;Wiktor Marian;Mężczyzna;BEZP;51.065969 16.179564
020606;2;Jeżów Sudecki;gw;50.9613265,15.7349305;1;Legnica;PSL;9;BRZOZOWSKA;Bożena Maria;Kobieta;BEZP;50.960672 15.734962
020102;2;Bolesławiec;gw;51.320913,15.551468;1;Legnica;PSL;10;BURDYNA;Olga;Kobieta;BEZP;51.318493 15.552901
020907;3;Prochowice;gmw;51.270047,16.388257;1;Legnica;PSL;11;WRONA;Maria;Kobieta;PSL;51.272867 16.389007
021102;2;Lubin;gw;51.3711455,16.179661;1;Legnica;PSL;12;STANKIEWICZ;Cecylia Ewa;Kobieta;BEZP;51.372074 16.185204
020502;3;Bolków;gmw;50.922557,16.0670365;1;Legnica;PSL;13;SADOWSKI;Roman Edward;Mężczyzna;PSL;50.921973 16.067979
022603;2;Pielgrzymka;gw;51.10516,15.789521;1;Legnica;PSL;14;GRZYB;Stanisław;Mężczyzna;PSL;51.106158 15.791496
020703;3;Lubawka;gmw;50.67986,15.969753;1;Legnica;PSL;15;MATYS;Waldemar Andrzej;Mężczyzna;StronnictwoDemokratyczne;50.677906 15.970432
022503;3;Bogatynia;gmw;50.94787,14.919586;1;Legnica;PSL;16;SALATA;Romuald Piotr;Mężczyzna;BEZP;50.946670 14.916698
021101;1;Lubin (a);gm;51.399417,16.1939415;1;Legnica;PSL;17;KRASOWSKI;Marcin Karol;Mężczyzna;PSL;51.392453 16.192164
022606;2;Złotoryja;gw;51.146528,15.9496655;1;Legnica;PSL;18;TUCHOWSKA;Kazimiera Zofia;Kobieta;PSL;51.147743 15.949647
022503;3;Bogatynia;gmw;50.94787,14.919586;1;Legnica;PSL;19;IMIELSKI;Mariusz Janusz;Mężczyzna;StronnictwoDemokratyczne;50.954682 14.920192
021004;2;Lubań;gw;51.1323355,15.3086855;1;Legnica;PSL;20;ŁASICA;Bartosz;Mężczyzna;PSL;51.133301 15.311121
022503;3;Bogatynia;gmw;50.94787,14.919586;1;Legnica;PSL;21;OTROCIUK;Barbara;Kobieta;PSL;50.950467 14.913520
026101;1;Jelenia Góra (a);mm;50.8501645,15.7275145;1;Legnica;PSL;22;BUKAT;Eugenia;Kobieta;BEZP;50.854912 15.716636
021604;3;Polkowice;gmw;51.498251,16.080965;1;Legnica;PSL;23;GNAT;Stanisław;Mężczyzna;BEZP;51.502091 16.084901
020602;1;Kowary;gm;50.778723,15.842766;1;Legnica;PSL;24;SUPIERZ;Leszek Józef;Mężczyzna;PSL;50.781783 15.843413
146514;1;Mst Warszawa (a);mm;52.233002,21.0614195;2;Wałbrzych;PiS;1;DWORCZYK;Michał Paweł;Mężczyzna;PiS;52.210750 21.097830
021902;1;Świebodzice;gm;50.872466,16.338554;2;Wałbrzych;PiS;2;ZYSKA;Ireneusz;Mężczyzna;PiS;50.871921 16.335225
021901;1;Świdnica;gm;50.840617,16.492523;2;Wałbrzych;PiS;3;MURDZEK;Wojciech Piotr;Mężczyzna;PorozumienieJarosławaGowina;50.847286 16.494338
026501;1;Wałbrzych;mm;50.7851055,16.2913995;2;Wałbrzych;PiS;4;BADORA;Maciej Adam;Mężczyzna;PiS;50.779104 16.288439
022405;3;Ząbkowice Śląskie;gmw;50.5983195,16.834261;2;Wałbrzych;PiS;5;GWÓŹDŹ;Marcin Piotr;Mężczyzna;PiS;50.600548 16.831114
020204;1;Piława Górna;gm;50.6828765,16.755003;2;Wałbrzych;PiS;6;BIELAWSKA;Zuzanna;Kobieta;PiS;50.684890 16.756576
020806;3;Bystrzyca Kłodzka;gmw;50.2872735,16.637027;2;Wałbrzych;PiS;7;SURMA;Renata Lucyna;Kobieta;BEZP;50.285600 16.641546
026501;1;Wałbrzych;mm;50.7851055,16.2913995;2;Wałbrzych;PiS;8;MUCHA;Beata Maria;Kobieta;PiS;50.787749 16.291734
020811;2;Nowa Ruda;gw;50.5890215,16.5072725;2;Wałbrzych;PiS;9;DEC;Jerzy Grzegorz;Mężczyzna;PiS;50.588374 16.509111
020207;3;Niemcza;gmw;50.715427,16.8104835;2;Wałbrzych;PiS;10;WĘGŁOWSKI;Jarosław;Mężczyzna;PiS;50.714311 16.812676
020802;1;Kłodzko;gm;50.433701,16.6490345;2;Wałbrzych;PiS;11;SZPYTMA;Bogusław Krzysztof;Mężczyzna;BEZP;50.429071 16.650784
020201;1;Bielawa;gm;50.6754715,16.602826;2;Wałbrzych;PiS;12;GREINER;Małgorzata Joanna;Kobieta;PiS;50.675614 16.604564
022101;1;Boguszów-Gorce;gm;50.755032,16.2055045;2;Wałbrzych;PiS;13;TARNACKI;Marek;Mężczyzna;PiS;50.755994 16.204572
026401;1;Wrocław (a);mm;51.1261165,16.991816;2;Wałbrzych;PiS;14;SZYDŁOWSKA;Ewelina Agnieszka;Kobieta;BEZP;51.144533 16.992333
026501;1;Wałbrzych;mm;50.7851055,16.2913995;2;Wałbrzych;PiS;15;WIERZBICKA;Renata Teresa;Kobieta;BEZP;50.791193 16.287389
021904;3;Jaworzyna Śląska;gmw;50.907179,16.436971;2;Wałbrzych;PiS;16;GRZEGORZEWICZ;Grzegorz Sławomir;Mężczyzna;BEZP;50.907200 16.436488
026401;1;Wrocław (a);mm;51.1261165,16.991816;2;Wałbrzych;SLD;1;DYDUCH;Marek;Mężczyzna;SLD;51.108688 16.983893
026501;1;Wałbrzych;mm;50.7851055,16.2913995;2;Wałbrzych;SLD;2;KOTARBA;Mariusz;Mężczyzna;Wiosna;50.784012 16.287936
021901;1;Świdnica;gm;50.840617,16.492523;2;Wałbrzych;SLD;3;LECH;Kornelia Joanna;Kobieta;SLD;50.843547 16.493497
020802;1;Kłodzko;gm;50.433701,16.6490345;2;Wałbrzych;SLD;4;ŁĄCKI;Adam Edward;Mężczyzna;SLD;50.436035 16.648461
020811;2;Nowa Ruda;gw;50.5890215,16.5072725;2;Wałbrzych;SLD;5;MUSIAŁEK;Małgorzata Aleksandra;Kobieta;BEZP;50.591822 16.506204
021908;3;Żarów;gmw;50.9476885,16.5267365;2;Wałbrzych;SLD;6;ZALEŃSKI;Wiktor Piotr;Mężczyzna;BEZP;50.946295 16.524192
020802;1;Kłodzko;gm;50.433701,16.6490345;2;Wałbrzych;SLD;7;CHOJNACKA;Cecylia Agnieszka;Kobieta;SLD;50.436343 16.644209
022403;2;Kamieniec Ząbkowicki;gw;50.52115,16.910301;2;Wałbrzych;SLD;8;WOLAK;Tomasz Paweł;Mężczyzna;Wiosna;50.519737 16.909253
026501;1;Wałbrzych;mm;50.7851055,16.2913995;2;Wałbrzych;SLD;9;CHUĆ;Renata;Kobieta;BEZP;50.782678 16.290456
021901;1;Świdnica;gm;50.840617,16.492523;2;Wałbrzych;SLD;10;SŁABICKA;Jolanta Izabela;Kobieta;SLD;50.839767 16.497950
020202;1;Dzierżoniów;gm;50.7291785,16.6473105;2;Wałbrzych;SLD;11;HABIERA-GÓRSKA;Agnieszka Beata;Kobieta;Wiosna;50.727582 16.650892
021908;3;Żarów;gmw;50.9476885,16.5267365;2;Wałbrzych;SLD;12;HÜPNER;Dominik;Mężczyzna;LRazem;50.945411 16.524898
020201;1;Bielawa;gm;50.6754715,16.602826;2;Wałbrzych;SLD;13;CZAJKOWSKI;Robert Aleksy;Mężczyzna;SLD;50.672639 16.603915
020810;3;Międzylesie;gmw;50.171058,16.6952385;2;Wałbrzych;SLD;14;SOŁTYSIK;Janusz Tomasz;Mężczyzna;BEZP;50.167530 16.694646
021902;1;Świebodzice;gm;50.872466,16.338554;2;Wałbrzych;SLD;15;ZABORONEK;Maciej Grzegorz;Mężczyzna;LRazem;50.871446 16.337279
